museum,museumLabel,inceptionYear,countryLabel,visitors,area,socialFollowers
http://www.wikidata.org/entity/Q370428,Certosa di San Giacomo,1371,Италия,21693,600,
http://www.wikidata.org/entity/Q370428,Certosa di San Giacomo,1371,Италия,21693,700,
http://www.wikidata.org/entity/Q370428,Certosa di San Giacomo,1371,Италия,24233,600,
http://www.wikidata.org/entity/Q370428,Certosa di San Giacomo,1371,Италия,24233,700,
http://www.wikidata.org/entity/Q370428,Certosa di San Giacomo,1371,Италия,26347,600,
http://www.wikidata.org/entity/Q370428,Certosa di San Giacomo,1371,Италия,26347,700,
http://www.wikidata.org/entity/Q478013,Бостонский атенеум,1807,США,,,
http://www.wikidata.org/entity/Q391976,Библиотека Честера Битти,1950,Ирландия,,,17708
http://www.wikidata.org/entity/Q450241,Захента,1860,Польша,,,4345
http://www.wikidata.org/entity/Q460889,Центр искусств королевы Софии,1992,Испания,1643108,,776908
http://www.wikidata.org/entity/Q464386,Музей Людвига в Ахене,1991,Германия,,,
http://www.wikidata.org/entity/Q478455,Австрийский музей прикладного искусства,1864,Австрия,,,9738
http://www.wikidata.org/entity/Q3868475,Museo Storico dell'Arma dei Carabinieri,1925,Италия,1720,1200,
http://www.wikidata.org/entity/Q3868475,Museo Storico dell'Arma dei Carabinieri,1925,Италия,10410,1200,
http://www.wikidata.org/entity/Q3868475,Museo Storico dell'Arma dei Carabinieri,1925,Италия,3561,1200,
http://www.wikidata.org/entity/Q3868475,Museo Storico dell'Arma dei Carabinieri,1925,Италия,8845,1200,
http://www.wikidata.org/entity/Q3889681,Palazzo Bonacossi,1450,Италия,813,700,
http://www.wikidata.org/entity/Q3889681,Palazzo Bonacossi,1450,Италия,813,612,
http://www.wikidata.org/entity/Q3889681,Palazzo Bonacossi,1468,Италия,813,700,
http://www.wikidata.org/entity/Q3889681,Palazzo Bonacossi,1468,Италия,813,612,
http://www.wikidata.org/entity/Q3889681,Palazzo Bonacossi,1450,Италия,9113,700,
http://www.wikidata.org/entity/Q3889681,Palazzo Bonacossi,1450,Италия,9113,612,
http://www.wikidata.org/entity/Q3889681,Palazzo Bonacossi,1468,Италия,9113,700,
http://www.wikidata.org/entity/Q3889681,Palazzo Bonacossi,1468,Италия,9113,612,
http://www.wikidata.org/entity/Q3889681,Palazzo Bonacossi,1450,Италия,10427,700,
http://www.wikidata.org/entity/Q3889681,Palazzo Bonacossi,1450,Италия,10427,612,
http://www.wikidata.org/entity/Q3889681,Palazzo Bonacossi,1468,Италия,10427,700,
http://www.wikidata.org/entity/Q3889681,Palazzo Bonacossi,1468,Италия,10427,612,
http://www.wikidata.org/entity/Q3890054,Герцогский дворец Сассуоло,1650,Италия,6090,4000,
http://www.wikidata.org/entity/Q3890054,Герцогский дворец Сассуоло,1650,Италия,11853,4000,
http://www.wikidata.org/entity/Q3890054,Герцогский дворец Сассуоло,1650,Италия,18262,4000,
http://www.wikidata.org/entity/Q3890054,Герцогский дворец Сассуоло,1650,Италия,20664,4000,
http://www.wikidata.org/entity/Q3890054,Герцогский дворец Сассуоло,1650,Италия,23967,4000,
http://www.wikidata.org/entity/Q3882147,Omenka Gallery,2003,Нигерия,,,
http://www.wikidata.org/entity/Q3890431,Palazzo Martelli,2009,Италия,742,1000,
http://www.wikidata.org/entity/Q3890431,Palazzo Martelli,2009,Италия,742,698,
http://www.wikidata.org/entity/Q3890431,Palazzo Martelli,2009,Италия,1482,1000,
http://www.wikidata.org/entity/Q3890431,Palazzo Martelli,2009,Италия,1482,698,
http://www.wikidata.org/entity/Q3890431,Palazzo Martelli,2009,Италия,1995,1000,
http://www.wikidata.org/entity/Q3890431,Palazzo Martelli,2009,Италия,1995,698,
http://www.wikidata.org/entity/Q3890431,Palazzo Martelli,2009,Италия,7201,1000,
http://www.wikidata.org/entity/Q3890431,Palazzo Martelli,2009,Италия,7201,698,
http://www.wikidata.org/entity/Q3890431,Palazzo Martelli,2009,Италия,7284,1000,
http://www.wikidata.org/entity/Q3890431,Palazzo Martelli,2009,Италия,7284,698,
http://www.wikidata.org/entity/Q3884410,Oratorio dei Crociferi,1401,Италия,,,
http://www.wikidata.org/entity/Q3891147,Палаццо Д’Арко,1784,Италия,17600,8000,
http://www.wikidata.org/entity/Q3891147,Палаццо Д’Арко,1784,Италия,13299,8000,
http://www.wikidata.org/entity/Q3891147,Палаццо Д’Арко,1784,Италия,16915,8000,
http://www.wikidata.org/entity/Q3891033,Palazzo Valenti Gonzaga,1990,Италия,0,500,
http://www.wikidata.org/entity/Q3891033,Palazzo Valenti Gonzaga,1990,Италия,0,800,
http://www.wikidata.org/entity/Q3891033,Palazzo Valenti Gonzaga,1990,Италия,100,500,
http://www.wikidata.org/entity/Q3891033,Palazzo Valenti Gonzaga,1990,Италия,100,800,
http://www.wikidata.org/entity/Q3891033,Palazzo Valenti Gonzaga,1990,Италия,400,500,
http://www.wikidata.org/entity/Q3891033,Palazzo Valenti Gonzaga,1990,Италия,400,800,
http://www.wikidata.org/entity/Q3891033,Palazzo Valenti Gonzaga,1990,Италия,74,500,
http://www.wikidata.org/entity/Q3891033,Palazzo Valenti Gonzaga,1990,Италия,74,800,
http://www.wikidata.org/entity/Q3868464,"National Museum of Medieval and Modern Art, Arezzo",1972,Италия,3801,2692,
http://www.wikidata.org/entity/Q3889725,Palazzo Branda Castiglioni,1500,Италия,6500,600,
http://www.wikidata.org/entity/Q3889725,Palazzo Branda Castiglioni,1500,Италия,7500,600,
http://www.wikidata.org/entity/Q3889725,Palazzo Branda Castiglioni,1500,Италия,6500,333,
http://www.wikidata.org/entity/Q3889725,Palazzo Branda Castiglioni,1500,Италия,7500,333,
http://www.wikidata.org/entity/Q3889725,Palazzo Branda Castiglioni,1500,Италия,1584,600,
http://www.wikidata.org/entity/Q3889725,Palazzo Branda Castiglioni,1500,Италия,1584,333,
http://www.wikidata.org/entity/Q3889725,Palazzo Branda Castiglioni,1500,Италия,3122,600,
http://www.wikidata.org/entity/Q3889725,Palazzo Branda Castiglioni,1500,Италия,3122,333,
http://www.wikidata.org/entity/Q3889725,Palazzo Branda Castiglioni,1500,Италия,5071,600,
http://www.wikidata.org/entity/Q3889725,Palazzo Branda Castiglioni,1500,Италия,5071,333,
http://www.wikidata.org/entity/Q3888740,Павильон современного искусства (Милан),1954,Италия,,,
http://www.wikidata.org/entity/Q3890034,Pampulha art museum,1957,Бразилия,,,
http://www.wikidata.org/entity/Q3890484,Palazzo Milzetti,1750,Италия,880,2000,
http://www.wikidata.org/entity/Q3890484,Palazzo Milzetti,1750,Италия,880,1450,
http://www.wikidata.org/entity/Q3890484,Palazzo Milzetti,1750,Италия,1493,2000,
http://www.wikidata.org/entity/Q3890484,Palazzo Milzetti,1750,Италия,1493,1450,
http://www.wikidata.org/entity/Q3890484,Palazzo Milzetti,1750,Италия,9053,2000,
http://www.wikidata.org/entity/Q3890484,Palazzo Milzetti,1750,Италия,9053,1450,
http://www.wikidata.org/entity/Q3890484,Palazzo Milzetti,1750,Италия,11228,2000,
http://www.wikidata.org/entity/Q3890484,Palazzo Milzetti,1750,Италия,11228,1450,
http://www.wikidata.org/entity/Q3890484,Palazzo Milzetti,1750,Италия,13082,2000,
http://www.wikidata.org/entity/Q3890484,Palazzo Milzetti,1750,Италия,13082,1450,
http://www.wikidata.org/entity/Q3905095,Pinacoteca cantonale Giovanni Züst,1966,Швейцария,,,
http://www.wikidata.org/entity/Q3889485,Palazzina Marfisa d’Este,1550,Италия,7147,300,
http://www.wikidata.org/entity/Q3889485,Palazzina Marfisa d’Este,1550,Италия,7147,570,
http://www.wikidata.org/entity/Q3889485,Palazzina Marfisa d’Este,1550,Италия,7532,300,
http://www.wikidata.org/entity/Q3889485,Palazzina Marfisa d’Este,1550,Италия,7532,570,
http://www.wikidata.org/entity/Q3889485,Palazzina Marfisa d’Este,1550,Италия,10113,300,
http://www.wikidata.org/entity/Q3889485,Palazzina Marfisa d’Este,1550,Италия,10113,570,
http://www.wikidata.org/entity/Q3889485,Palazzina Marfisa d’Este,1550,Италия,18462,300,
http://www.wikidata.org/entity/Q3889485,Palazzina Marfisa d’Este,1550,Италия,18462,570,
http://www.wikidata.org/entity/Q3889485,Palazzina Marfisa d’Este,1550,Италия,18743,300,
http://www.wikidata.org/entity/Q3889485,Palazzina Marfisa d’Este,1550,Италия,18743,570,
http://www.wikidata.org/entity/Q3889485,Palazzina Marfisa d’Este,1938,Италия,7147,300,
http://www.wikidata.org/entity/Q3889485,Palazzina Marfisa d’Este,1938,Италия,7147,570,
http://www.wikidata.org/entity/Q3889485,Palazzina Marfisa d’Este,1938,Италия,7532,300,
http://www.wikidata.org/entity/Q3889485,Palazzina Marfisa d’Este,1938,Италия,7532,570,
http://www.wikidata.org/entity/Q3889485,Palazzina Marfisa d’Este,1938,Италия,10113,300,
http://www.wikidata.org/entity/Q3889485,Palazzina Marfisa d’Este,1938,Италия,10113,570,
http://www.wikidata.org/entity/Q3905092,Malaspina Picture Gallery,1996,Италия,,,
http://www.wikidata.org/entity/Q3889485,Palazzina Marfisa d’Este,1938,Италия,18462,300,
http://www.wikidata.org/entity/Q3889485,Palazzina Marfisa d’Este,1938,Италия,18462,570,
http://www.wikidata.org/entity/Q3889485,Palazzina Marfisa d’Este,1938,Италия,18743,300,
http://www.wikidata.org/entity/Q3889485,Palazzina Marfisa d’Este,1938,Италия,18743,570,
http://www.wikidata.org/entity/Q3890898,"Palazzo Silva, Domodossola",1882,Италия,306,,
http://www.wikidata.org/entity/Q3890898,"Palazzo Silva, Domodossola",1882,Италия,486,,
http://www.wikidata.org/entity/Q3890898,"Palazzo Silva, Domodossola",1882,Италия,588,,
http://www.wikidata.org/entity/Q3891127,Palazzo Zuckermann,2004,Италия,228000,1195,
http://www.wikidata.org/entity/Q3891127,Palazzo Zuckermann,2004,Италия,12159,1195,
http://www.wikidata.org/entity/Q3891127,Palazzo Zuckermann,2004,Италия,124279,1195,
http://www.wikidata.org/entity/Q3891127,Palazzo Zuckermann,2004,Италия,338467,1195,
http://www.wikidata.org/entity/Q3891127,Palazzo Zuckermann,2004,Италия,350156,1195,
http://www.wikidata.org/entity/Q3878590,Norton Museum of Art,1941,США,,,29337
http://www.wikidata.org/entity/Q772297,Музей Сент-Круа,1974,Франция,36764,,
http://www.wikidata.org/entity/Q180788,Лондонская национальная галерея,1824,Великобритания,708924,,334000
http://www.wikidata.org/entity/Q180788,Лондонская национальная галерея,1824,Великобритания,708924,,931373
http://www.wikidata.org/entity/Q973307,NRW Forum,1998,Германия,,,
http://www.wikidata.org/entity/Q666214,Collegio del Cambio,1452,Италия,18000,300,
http://www.wikidata.org/entity/Q666214,Collegio del Cambio,1452,Италия,18000,80,
http://www.wikidata.org/entity/Q666214,Collegio del Cambio,1452,Италия,20650,300,
http://www.wikidata.org/entity/Q666214,Collegio del Cambio,1452,Италия,20650,80,
http://www.wikidata.org/entity/Q666214,Collegio del Cambio,1452,Италия,8294,300,
http://www.wikidata.org/entity/Q666214,Collegio del Cambio,1452,Италия,8294,80,
http://www.wikidata.org/entity/Q666214,Collegio del Cambio,1452,Италия,11676,300,
http://www.wikidata.org/entity/Q666214,Collegio del Cambio,1452,Италия,11676,80,
http://www.wikidata.org/entity/Q666214,Collegio del Cambio,1452,Италия,19313,300,
http://www.wikidata.org/entity/Q666214,Collegio del Cambio,1452,Италия,19313,80,
http://www.wikidata.org/entity/Q977015,Художественный музей Финикса,1959,США,,,17998
http://www.wikidata.org/entity/Q666331,Собрание Фонда Эмиля Бюрле,1960,Швейцария,,,
http://www.wikidata.org/entity/Q357917,Es Baluard,2004,Испания,,5000,
http://www.wikidata.org/entity/Q357917,Es Baluard,2004,Испания,,2500,
http://www.wikidata.org/entity/Q1045385,Carré d'art,1993,Франция,,,
http://www.wikidata.org/entity/Q675261,Photo Elysée,1985,Швейцария,,,
http://www.wikidata.org/entity/Q1029231,Stadtgalerie Markdorf,2005,Германия,,,
http://www.wikidata.org/entity/Q665206,Музей культур,1989,Швейцария,,,
http://www.wikidata.org/entity/Q82941,Художественный музей Сан-Паулу,1947,Бразилия,729325,,304487
http://www.wikidata.org/entity/Q180904,Музей Тенгели,1996,Швейцария,,,
http://www.wikidata.org/entity/Q176251,Музей Тиссена-Борнемисы,1992,Испания,671078,,30700
http://www.wikidata.org/entity/Q176251,Музей Тиссена-Борнемисы,1992,Испания,671078,,598143
http://www.wikidata.org/entity/Q658725,Государственный кунстхалле Карлсруэ,1846,Германия,,,5188
http://www.wikidata.org/entity/Q847007,Музей строительства Нотр-Дам (Страсбург),1931,Франция,21200,,
http://www.wikidata.org/entity/Q847007,Музей строительства Нотр-Дам (Страсбург),1931,Франция,33520,,
http://www.wikidata.org/entity/Q847007,Музей строительства Нотр-Дам (Страсбург),1931,Франция,47860,,
http://www.wikidata.org/entity/Q847007,Музей строительства Нотр-Дам (Страсбург),1931,Франция,58960,,
http://www.wikidata.org/entity/Q847007,Музей строительства Нотр-Дам (Страсбург),1931,Франция,26475,,
http://www.wikidata.org/entity/Q847007,Музей строительства Нотр-Дам (Страсбург),1931,Франция,33777,,
http://www.wikidata.org/entity/Q847007,Музей строительства Нотр-Дам (Страсбург),1931,Франция,34109,,
http://www.wikidata.org/entity/Q847007,Музей строительства Нотр-Дам (Страсбург),1931,Франция,34371,,
http://www.wikidata.org/entity/Q847007,Музей строительства Нотр-Дам (Страсбург),1931,Франция,36024,,
http://www.wikidata.org/entity/Q847007,Музей строительства Нотр-Дам (Страсбург),1931,Франция,37047,,
http://www.wikidata.org/entity/Q847007,Музей строительства Нотр-Дам (Страсбург),1931,Франция,37484,,
http://www.wikidata.org/entity/Q847007,Музей строительства Нотр-Дам (Страсбург),1931,Франция,37817,,
http://www.wikidata.org/entity/Q847007,Музей строительства Нотр-Дам (Страсбург),1931,Франция,38274,,
http://www.wikidata.org/entity/Q847007,Музей строительства Нотр-Дам (Страсбург),1931,Франция,38554,,
http://www.wikidata.org/entity/Q847007,Музей строительства Нотр-Дам (Страсбург),1931,Франция,38628,,
http://www.wikidata.org/entity/Q847007,Музей строительства Нотр-Дам (Страсбург),1931,Франция,38662,,
http://www.wikidata.org/entity/Q847007,Музей строительства Нотр-Дам (Страсбург),1931,Франция,40214,,
http://www.wikidata.org/entity/Q847007,Музей строительства Нотр-Дам (Страсбург),1931,Франция,43953,,
http://www.wikidata.org/entity/Q847007,Музей строительства Нотр-Дам (Страсбург),1931,Франция,47545,,
http://www.wikidata.org/entity/Q847007,Музей строительства Нотр-Дам (Страсбург),1931,Франция,51874,,
http://www.wikidata.org/entity/Q847007,Музей строительства Нотр-Дам (Страсбург),1931,Франция,51959,,
http://www.wikidata.org/entity/Q975240,Пинакотека Аньелли,2002,Италия,22039,2800,
http://www.wikidata.org/entity/Q975240,Пинакотека Аньелли,2002,Италия,31895,2800,
http://www.wikidata.org/entity/Q975240,Пинакотека Аньелли,2002,Италия,59563,2800,
http://www.wikidata.org/entity/Q971028,Культурный центр Оскара Нимейера,2011,Испания,,,14090
http://www.wikidata.org/entity/Q83013,Музей изобразительных искусств (Марсель),1801,Франция,13985,,
http://www.wikidata.org/entity/Q83013,Музей изобразительных искусств (Марсель),1801,Франция,21982,,
http://www.wikidata.org/entity/Q83013,Музей изобразительных искусств (Марсель),1801,Франция,24819,,
http://www.wikidata.org/entity/Q83013,Музей изобразительных искусств (Марсель),1801,Франция,27972,,
http://www.wikidata.org/entity/Q83013,Музей изобразительных искусств (Марсель),1801,Франция,28503,,
http://www.wikidata.org/entity/Q83013,Музей изобразительных искусств (Марсель),1801,Франция,29354,,
http://www.wikidata.org/entity/Q975240,Пинакотека Аньелли,2002,Италия,103451,2800,
http://www.wikidata.org/entity/Q973216,Музей Сальвадора Дали,1991,Франция,,,
http://www.wikidata.org/entity/Q666572,Шаулагер,2003,Швейцария,,,
http://www.wikidata.org/entity/Q847508,Вустерский музей искусств,1898,США,,,
http://www.wikidata.org/entity/Q667094,Миллесгорден,1936,Швеция,,,
http://www.wikidata.org/entity/Q664484,Галерея Джеймса Симона,2019,Германия,,,
http://www.wikidata.org/entity/Q671384,Государственный музей искусств,1896,Дания,334919,,12526
http://www.wikidata.org/entity/Q671822,Музей Ариана,1884,Швейцария,,,
http://www.wikidata.org/entity/Q82748,Musée Bossuet,1927,Франция,10500,,
http://www.wikidata.org/entity/Q82748,Musée Bossuet,1927,Франция,12160,,
http://www.wikidata.org/entity/Q82748,Musée Bossuet,1927,Франция,9546,,
http://www.wikidata.org/entity/Q82748,Musée Bossuet,1927,Франция,9881,,
http://www.wikidata.org/entity/Q82748,Musée Bossuet,1927,Франция,9937,,
http://www.wikidata.org/entity/Q82748,Musée Bossuet,1927,Франция,10076,,
http://www.wikidata.org/entity/Q82748,Musée Bossuet,1927,Франция,10822,,
http://www.wikidata.org/entity/Q82748,Musée Bossuet,1927,Франция,11395,,
http://www.wikidata.org/entity/Q82748,Musée Bossuet,1927,Франция,12284,,
http://www.wikidata.org/entity/Q82748,Musée Bossuet,1927,Франция,13242,,
http://www.wikidata.org/entity/Q82748,Musée Bossuet,1927,Франция,13954,,
http://www.wikidata.org/entity/Q82748,Musée Bossuet,1927,Франция,14877,,
http://www.wikidata.org/entity/Q82748,Musée Bossuet,1927,Франция,16691,,
http://www.wikidata.org/entity/Q666063,Национальная библиотека Уэльса,1907,Великобритания,,,16087
http://www.wikidata.org/entity/Q1017269,Музей Буш-Райзингера,1903,США,,,
http://www.wikidata.org/entity/Q984263,house of Machiavelli,1,Италия,1000,200,
http://www.wikidata.org/entity/Q984263,house of Machiavelli,1,Италия,1000,300,
http://www.wikidata.org/entity/Q984263,house of Machiavelli,1,Италия,5000,200,
http://www.wikidata.org/entity/Q984263,house of Machiavelli,1,Италия,5000,300,
http://www.wikidata.org/entity/Q984263,house of Machiavelli,1,Италия,450,200,
http://www.wikidata.org/entity/Q984263,house of Machiavelli,1,Италия,450,300,
http://www.wikidata.org/entity/Q569079,Musée des Beaux-Arts de Caen,1801,Франция,62209,,
http://www.wikidata.org/entity/Q569079,Musée des Beaux-Arts de Caen,1801,Франция,62658,,
http://www.wikidata.org/entity/Q657915,Charles M. Schulz Museum and Research Center,2002,США,,,83597
http://www.wikidata.org/entity/Q667615,Аббатство Адмонт,1074,Австрия,,,
http://www.wikidata.org/entity/Q966515,"Royal Palace National Museum, Pisa",1989,Италия,990,1000,
http://www.wikidata.org/entity/Q966515,"Royal Palace National Museum, Pisa",1989,Италия,990,1900,
http://www.wikidata.org/entity/Q966515,"Royal Palace National Museum, Pisa",1989,Италия,757,1000,
http://www.wikidata.org/entity/Q966515,"Royal Palace National Museum, Pisa",1989,Италия,757,1900,
http://www.wikidata.org/entity/Q966515,"Royal Palace National Museum, Pisa",1989,Италия,3778,1000,
http://www.wikidata.org/entity/Q966515,"Royal Palace National Museum, Pisa",1989,Италия,3778,1900,
http://www.wikidata.org/entity/Q966515,"Royal Palace National Museum, Pisa",1989,Италия,4058,1000,
http://www.wikidata.org/entity/Q966515,"Royal Palace National Museum, Pisa",1989,Италия,4058,1900,
http://www.wikidata.org/entity/Q966515,"Royal Palace National Museum, Pisa",1989,Италия,4718,1000,
http://www.wikidata.org/entity/Q966515,"Royal Palace National Museum, Pisa",1989,Италия,4718,1900,
http://www.wikidata.org/entity/Q657629,Дворец Даванцети,1400,Италия,11396,1370,
http://www.wikidata.org/entity/Q657629,Дворец Даванцети,1400,Италия,11396,796,
http://www.wikidata.org/entity/Q170152,Новая пинакотека,1853,Германия,218930,,
http://www.wikidata.org/entity/Q657629,Дворец Даванцети,1400,Италия,36612,1370,
http://www.wikidata.org/entity/Q657629,Дворец Даванцети,1400,Италия,36612,796,
http://www.wikidata.org/entity/Q657629,Дворец Даванцети,1400,Италия,41296,1370,
http://www.wikidata.org/entity/Q657629,Дворец Даванцети,1400,Италия,41296,796,
http://www.wikidata.org/entity/Q657629,Дворец Даванцети,1400,Италия,48679,1370,
http://www.wikidata.org/entity/Q657629,Дворец Даванцети,1400,Италия,48679,796,
http://www.wikidata.org/entity/Q176293,Schirn (галерея),1986,Германия,,,21648
http://www.wikidata.org/entity/Q1033457,Hamza Museum,1995,Венгрия,,,
http://www.wikidata.org/entity/Q674427,Музей Сальвадора Дали,1982,США,,,55700
http://www.wikidata.org/entity/Q674427,Музей Сальвадора Дали,1982,США,,,25846
http://www.wikidata.org/entity/Q356308,Музей живого искусства,1978,Исландия,,,
http://www.wikidata.org/entity/Q672759,Arkansas Museum of Fine Arts,1937,США,,133000,8654
http://www.wikidata.org/entity/Q180401,Getty Villa,1954,США,453902,,
http://www.wikidata.org/entity/Q673396,Музей Рат,1826,Швейцария,,,
http://www.wikidata.org/entity/Q673833,Музей фонда Бейелер,1982,Швейцария,332000,,16800
http://www.wikidata.org/entity/Q673833,Музей фонда Бейелер,1982,Швейцария,332000,,15102
http://www.wikidata.org/entity/Q772890,Galleria nazionale di Parma,1760,Италия,59757,10000,
http://www.wikidata.org/entity/Q772890,Galleria nazionale di Parma,1760,Италия,59757,4452,
http://www.wikidata.org/entity/Q913040,Marino Marini Museum,1988,Италия,6104,1900,
http://www.wikidata.org/entity/Q673833,Музей фонда Бейелер,1982,Швейцария,308822,,16800
http://www.wikidata.org/entity/Q673833,Музей фонда Бейелер,1982,Швейцария,308822,,15102
http://www.wikidata.org/entity/Q772890,Galleria nazionale di Parma,1760,Италия,135398,10000,
http://www.wikidata.org/entity/Q772890,Galleria nazionale di Parma,1760,Италия,135398,4452,
http://www.wikidata.org/entity/Q670250,Художественная галерея Онтарио,1900,Канада,873000,,314904
http://www.wikidata.org/entity/Q182955,Ватиканские музеи,1506,Ватикан,1612530,,1632
http://www.wikidata.org/entity/Q668300,Музей Ритберга,1952,Швейцария,157000,,2047
http://www.wikidata.org/entity/Q1016909,Burrell Collection,1983,Великобритания,,,26716
http://www.wikidata.org/entity/Q491279,Ho-Am Art Museum,1982,Республика Корея,,,
http://www.wikidata.org/entity/Q174911,The Rooms,2005,Канада,87083,,13535
http://www.wikidata.org/entity/Q977732,Музей искусства и истории иудаизма,1988,Франция,124860,,9530
http://www.wikidata.org/entity/Q670250,Художественная галерея Онтарио,1900,Канада,321664,,314904
http://www.wikidata.org/entity/Q1043967,Музей искусств Карнеги,1895,США,,,23600
http://www.wikidata.org/entity/Q1043967,Музей искусств Карнеги,1895,США,,,14625
http://www.wikidata.org/entity/Q487498,"Leeum, Samsung Museum of Art",2004,Республика Корея,,,
http://www.wikidata.org/entity/Q965780,Музей Гране,1838,Франция,177062,,
http://www.wikidata.org/entity/Q965780,Музей Гране,1838,Франция,177598,,
http://www.wikidata.org/entity/Q965780,Музей Гране,1838,Франция,199353,,
http://www.wikidata.org/entity/Q965780,Музей Гране,1838,Франция,346796,,
http://www.wikidata.org/entity/Q965780,Музей Гране,1838,Франция,449709,,
http://www.wikidata.org/entity/Q965780,Музей Гране,1838,Франция,488775,,
http://www.wikidata.org/entity/Q772297,Музей Сент-Круа,1974,Франция,39060,,
http://www.wikidata.org/entity/Q772297,Музей Сент-Круа,1974,Франция,28517,,
http://www.wikidata.org/entity/Q772297,Музей Сент-Круа,1974,Франция,31626,,
http://www.wikidata.org/entity/Q772297,Музей Сент-Круа,1974,Франция,31661,,
http://www.wikidata.org/entity/Q898695,Schwarzenberg Palace,1600,Чехия,,,
http://www.wikidata.org/entity/Q871657,Монастырь Святого Павла в Лафанттале,1001,Австрия,,,
http://www.wikidata.org/entity/Q896726,Кунстхалле Эмдена,1983,Германия,,,1175
http://www.wikidata.org/entity/Q857276,Музей современного искусства,1935,Франция,289467,,176122
http://www.wikidata.org/entity/Q869130,Museo dell'Opera Metropolitana del Duomo,1,Италия,2397030,2000,
http://www.wikidata.org/entity/Q869130,Museo dell'Opera Metropolitana del Duomo,1,Италия,2397030,5123,
http://www.wikidata.org/entity/Q895434,Музей Боуз,1892,Великобритания,,,16598
http://www.wikidata.org/entity/Q869130,Museo dell'Opera Metropolitana del Duomo,1869,Италия,2397030,2000,
http://www.wikidata.org/entity/Q869130,Museo dell'Opera Metropolitana del Duomo,1869,Италия,2397030,5123,
http://www.wikidata.org/entity/Q864957,Tokyo Metropolitan Art Museum,1926,Япония,2787770,,
http://www.wikidata.org/entity/Q864957,Tokyo Metropolitan Art Museum,1926,Япония,1049183,,
http://www.wikidata.org/entity/Q864957,Tokyo Metropolitan Art Museum,1926,Япония,2873806,,
http://www.wikidata.org/entity/Q884204,Музей восточноазиатского искусства,1913,Германия,,,
http://www.wikidata.org/entity/Q860994,Музей восточных искусств,1889,Франция,253223,4005,51620
http://www.wikidata.org/entity/Q877566,Буцериус-Кунстфорум,2002,Германия,,,3817
http://www.wikidata.org/entity/Q877567,Музей прикладного искусства (Кёльн),1888,Германия,,,1774
http://www.wikidata.org/entity/Q862884,Tokyo Photographic Art Museum,1990,Япония,415000,,52972
http://www.wikidata.org/entity/Q878678,Музей Линденау,1876,Германия,,,2216
http://www.wikidata.org/entity/Q897839,Капелла Сан-Северо,1593,Италия,175138,300,
http://www.wikidata.org/entity/Q897839,Капелла Сан-Северо,1593,Италия,175138,250,
http://www.wikidata.org/entity/Q897839,Капелла Сан-Северо,1593,Италия,234693,300,
http://www.wikidata.org/entity/Q897839,Капелла Сан-Северо,1593,Италия,234693,250,
http://www.wikidata.org/entity/Q869130,Museo dell'Opera Metropolitana del Duomo,1,Италия,939341,2000,
http://www.wikidata.org/entity/Q869130,Museo dell'Opera Metropolitana del Duomo,1,Италия,939341,5123,
http://www.wikidata.org/entity/Q869130,Museo dell'Opera Metropolitana del Duomo,1869,Италия,939341,2000,
http://www.wikidata.org/entity/Q869130,Museo dell'Opera Metropolitana del Duomo,1869,Италия,939341,5123,
http://www.wikidata.org/entity/Q897839,Капелла Сан-Северо,1593,Италия,558895,300,
http://www.wikidata.org/entity/Q897839,Капелла Сан-Северо,1593,Италия,558895,250,
http://www.wikidata.org/entity/Q861252,Национальный музей искусства Каталонии,1934,Испания,653917,45000,64222
http://www.wikidata.org/entity/Q903403,Studio Museum in Harlem,1968,США,,,70687
http://www.wikidata.org/entity/Q897839,Капелла Сан-Северо,1593,Италия,698532,300,
http://www.wikidata.org/entity/Q897839,Капелла Сан-Северо,1593,Италия,698532,250,
http://www.wikidata.org/entity/Q874539,Museum of Tyrolean Folk Art,1924,Австрия,,,
http://www.wikidata.org/entity/Q897839,Капелла Сан-Северо,1593,Италия,758453,300,
http://www.wikidata.org/entity/Q897839,Капелла Сан-Северо,1593,Италия,758453,250,
http://www.wikidata.org/entity/Q866498,Палатинская галерея,1828,Италия,386993,4600,
http://www.wikidata.org/entity/Q866498,Палатинская галерея,1833,Италия,386993,4600,
http://www.wikidata.org/entity/Q874724,Курпфальцский музей,1878,Германия,,,
http://www.wikidata.org/entity/Q866498,Палатинская галерея,1828,Италия,386993,47935,
http://www.wikidata.org/entity/Q866498,Палатинская галерея,1833,Италия,386993,47935,
http://www.wikidata.org/entity/Q866498,Палатинская галерея,1828,Италия,400626,4600,
http://www.wikidata.org/entity/Q866498,Палатинская галерея,1833,Италия,400626,4600,
http://www.wikidata.org/entity/Q866498,Палатинская галерея,1828,Италия,400626,47935,
http://www.wikidata.org/entity/Q866498,Палатинская галерея,1833,Италия,400626,47935,
http://www.wikidata.org/entity/Q861588,Музей искусств Иокогамы,1989,Япония,,,145477
http://www.wikidata.org/entity/Q875733,Замок Брук (Лиенц),1252,Австрия,,,
http://www.wikidata.org/entity/Q861608,Национальный музей женского искусства,1981,США,,,65570
http://www.wikidata.org/entity/Q866498,Палатинская галерея,1828,Италия,734571,4600,
http://www.wikidata.org/entity/Q866498,Палатинская галерея,1833,Италия,734571,4600,
http://www.wikidata.org/entity/Q866498,Палатинская галерея,1828,Италия,734571,47935,
