museum,museumLabel,year,visitors
http://www.wikidata.org/entity/Q772297,Музей Сент-Круа,2011,21519
http://www.wikidata.org/entity/Q772297,Музей Сент-Круа,2012,23880
http://www.wikidata.org/entity/Q772297,Музей Сент-Круа,2013,25729
http://www.wikidata.org/entity/Q772297,Музей Сент-Круа,2014,28517
http://www.wikidata.org/entity/Q772297,Музей Сент-Круа,2015,27496
http://www.wikidata.org/entity/Q772297,Музей Сент-Круа,2016,31626
http://www.wikidata.org/entity/Q772297,Музей Сент-Круа,2017,31661
http://www.wikidata.org/entity/Q772297,Музей Сент-Круа,2018,36764
http://www.wikidata.org/entity/Q772297,Музей Сент-Круа,2019,39060
http://www.wikidata.org/entity/Q118142,Музей Современного искусства Чикаго,2012,232637
http://www.wikidata.org/entity/Q118142,Музей Современного искусства Чикаго,2013,224957
http://www.wikidata.org/entity/Q118142,Музей Современного искусства Чикаго,2014,338647
http://www.wikidata.org/entity/Q118142,Музей Современного искусства Чикаго,2015,238131
http://www.wikidata.org/entity/Q201469,Музей Соломона Гуггенхайма,2018,1100000
http://www.wikidata.org/entity/Q1124095,Музей Средневековья,2001,263036
http://www.wikidata.org/entity/Q1124095,Музей Средневековья,2002,300004
http://www.wikidata.org/entity/Q1124095,Музей Средневековья,2003,258764
http://www.wikidata.org/entity/Q1124095,Музей Средневековья,2004,328308
http://www.wikidata.org/entity/Q1124095,Музей Средневековья,2005,290982
http://www.wikidata.org/entity/Q1124095,Музей Средневековья,2006,289958
http://www.wikidata.org/entity/Q1124095,Музей Средневековья,2007,293975
http://www.wikidata.org/entity/Q1124095,Музей Средневековья,2008,360100
http://www.wikidata.org/entity/Q1124095,Музей Средневековья,2009,314557
http://www.wikidata.org/entity/Q1124095,Музей Средневековья,2010,306145
http://www.wikidata.org/entity/Q1124095,Музей Средневековья,2011,318068
http://www.wikidata.org/entity/Q1124095,Музей Средневековья,2012,310063
http://www.wikidata.org/entity/Q1124095,Музей Средневековья,2013,300490
http://www.wikidata.org/entity/Q1124095,Музей Средневековья,2014,317357
http://www.wikidata.org/entity/Q1124095,Музей Средневековья,2015,276927
http://www.wikidata.org/entity/Q1124095,Музей Средневековья,2016,230188
http://www.wikidata.org/entity/Q1124095,Музей Средневековья,2017,244914
http://www.wikidata.org/entity/Q1124095,Музей Средневековья,2018,158687
http://www.wikidata.org/entity/Q1124095,Музей Средневековья,2019,217827
http://www.wikidata.org/entity/Q3329363,Музей Стибберта,2018,24678
http://www.wikidata.org/entity/Q3329363,Музей Стибберта,2019,23566
http://www.wikidata.org/entity/Q3329363,Музей Стибберта,2020,9532
http://www.wikidata.org/entity/Q3329363,Музей Стибберта,2021,14352
http://www.wikidata.org/entity/Q3329363,Музей Стибберта,2022,26007
http://www.wikidata.org/entity/Q474563,Музей Тейлора,2017,126581
http://www.wikidata.org/entity/Q3329758,Музей Тессе,2001,24182
http://www.wikidata.org/entity/Q3329758,Музей Тессе,2002,30625
http://www.wikidata.org/entity/Q3329758,Музей Тессе,2003,23212
http://www.wikidata.org/entity/Q3329758,Музей Тессе,2004,25672
http://www.wikidata.org/entity/Q3329758,Музей Тессе,2005,30738
http://www.wikidata.org/entity/Q3329758,Музей Тессе,2006,28797
http://www.wikidata.org/entity/Q3329758,Музей Тессе,2007,27031
http://www.wikidata.org/entity/Q3329758,Музей Тессе,2008,30614
http://www.wikidata.org/entity/Q3329758,Музей Тессе,2009,27819
http://www.wikidata.org/entity/Q3329758,Музей Тессе,2010,28486
http://www.wikidata.org/entity/Q3329758,Музей Тессе,2011,30007
http://www.wikidata.org/entity/Q3329758,Музей Тессе,2012,35042
http://www.wikidata.org/entity/Q3329758,Музей Тессе,2013,25698
http://www.wikidata.org/entity/Q3329758,Музей Тессе,2014,25698
http://www.wikidata.org/entity/Q3329758,Музей Тессе,2015,29602
http://www.wikidata.org/entity/Q3329758,Музей Тессе,2016,28472
http://www.wikidata.org/entity/Q3329758,Музей Тессе,2017,28585
http://www.wikidata.org/entity/Q3329758,Музей Тессе,2018,21593
http://www.wikidata.org/entity/Q3329758,Музей Тессе,2019,37076
http://www.wikidata.org/entity/Q176251,Музей Тиссена-Борнемисы,2021,671078
http://www.wikidata.org/entity/Q3330124,Музей Тридцатых годов,2001,31389
http://www.wikidata.org/entity/Q3330124,Музей Тридцатых годов,2002,48868
http://www.wikidata.org/entity/Q3330124,Музей Тридцатых годов,2003,20384
http://www.wikidata.org/entity/Q3330124,Музей Тридцатых годов,2004,22245
http://www.wikidata.org/entity/Q3330124,Музей Тридцатых годов,2005,25862
http://www.wikidata.org/entity/Q3330124,Музей Тридцатых годов,2006,56012
http://www.wikidata.org/entity/Q3330124,Музей Тридцатых годов,2007,28005
http://www.wikidata.org/entity/Q3330124,Музей Тридцатых годов,2008,28342
http://www.wikidata.org/entity/Q3330124,Музей Тридцатых годов,2009,74658
http://www.wikidata.org/entity/Q3330124,Музей Тридцатых годов,2010,61954
http://www.wikidata.org/entity/Q3330124,Музей Тридцатых годов,2011,48738
http://www.wikidata.org/entity/Q3330124,Музей Тридцатых годов,2012,36245
http://www.wikidata.org/entity/Q3330124,Музей Тридцатых годов,2013,23345
http://www.wikidata.org/entity/Q3330124,Музей Тридцатых годов,2014,24481
http://www.wikidata.org/entity/Q3330124,Музей Тридцатых годов,2015,22734
http://www.wikidata.org/entity/Q3330124,Музей Тридцатых годов,2016,19886
http://www.wikidata.org/entity/Q3330124,Музей Тридцатых годов,2017,19158
http://www.wikidata.org/entity/Q3330124,Музей Тридцатых годов,2018,17535
http://www.wikidata.org/entity/Q3330124,Музей Тридцатых годов,2019,24946
http://www.wikidata.org/entity/Q2538129,Музей Тулуз-Лотрека,2001,159302
http://www.wikidata.org/entity/Q2538129,Музей Тулуз-Лотрека,2002,147248
http://www.wikidata.org/entity/Q2538129,Музей Тулуз-Лотрека,2003,131984
http://www.wikidata.org/entity/Q2538129,Музей Тулуз-Лотрека,2004,128935
http://www.wikidata.org/entity/Q2538129,Музей Тулуз-Лотрека,2005,131871
http://www.wikidata.org/entity/Q2538129,Музей Тулуз-Лотрека,2006,137614
http://www.wikidata.org/entity/Q2538129,Музей Тулуз-Лотрека,2007,145498
http://www.wikidata.org/entity/Q2538129,Музей Тулуз-Лотрека,2008,132761
http://www.wikidata.org/entity/Q2538129,Музей Тулуз-Лотрека,2009,139210
http://www.wikidata.org/entity/Q2538129,Музей Тулуз-Лотрека,2010,161422
http://www.wikidata.org/entity/Q2538129,Музей Тулуз-Лотрека,2011,179519
http://www.wikidata.org/entity/Q2538129,Музей Тулуз-Лотрека,2012,212238
http://www.wikidata.org/entity/Q2538129,Музей Тулуз-Лотрека,2013,183478
http://www.wikidata.org/entity/Q2538129,Музей Тулуз-Лотрека,2014,168017
http://www.wikidata.org/entity/Q2538129,Музей Тулуз-Лотрека,2015,169870
http://www.wikidata.org/entity/Q2538129,Музей Тулуз-Лотрека,2016,163855
http://www.wikidata.org/entity/Q2538129,Музей Тулуз-Лотрека,2017,165937
http://www.wikidata.org/entity/Q2538129,Музей Тулуз-Лотрека,2018,151853
http://www.wikidata.org/entity/Q2538129,Музей Тулуз-Лотрека,2019,176079
http://www.wikidata.org/entity/Q1519002,Музей Фабра,2001,85688
http://www.wikidata.org/entity/Q1519002,Музей Фабра,2002,30442
http://www.wikidata.org/entity/Q1519002,Музей Фабра,2003,43965
http://www.wikidata.org/entity/Q1519002,Музей Фабра,2004,70378
http://www.wikidata.org/entity/Q1519002,Музей Фабра,2005,32957
http://www.wikidata.org/entity/Q1519002,Музей Фабра,2006,39500
http://www.wikidata.org/entity/Q1519002,Музей Фабра,2007,351028
http://www.wikidata.org/entity/Q1519002,Музей Фабра,2008,303171
http://www.wikidata.org/entity/Q1519002,Музей Фабра,2009,254660
http://www.wikidata.org/entity/Q1519002,Музей Фабра,2010,291496
http://www.wikidata.org/entity/Q1519002,Музей Фабра,2011,291322
http://www.wikidata.org/entity/Q1519002,Музей Фабра,2012,381106
http://www.wikidata.org/entity/Q1519002,Музей Фабра,2013,282069
http://www.wikidata.org/entity/Q1519002,Музей Фабра,2014,216819
http://www.wikidata.org/entity/Q1519002,Музей Фабра,2015,191724
http://www.wikidata.org/entity/Q1519002,Музей Фабра,2016,299221
http://www.wikidata.org/entity/Q1519002,Музей Фабра,2016,299671
http://www.wikidata.org/entity/Q1519002,Музей Фабра,2017,253041
http://www.wikidata.org/entity/Q1519002,Музей Фабра,2018,294277
http://www.wikidata.org/entity/Q1519002,Музей Фабра,2019,212893
http://www.wikidata.org/entity/Q3867777,Музей Фаттори,2018,9718
http://www.wikidata.org/entity/Q3867777,Музей Фаттори,2019,10223
http://www.wikidata.org/entity/Q3867777,Музей Фаттори,2020,5228
http://www.wikidata.org/entity/Q3867777,Музей Фаттори,2021,5631
http://www.wikidata.org/entity/Q3867777,Музей Фаттори,2022,8399
http://www.wikidata.org/entity/Q2483597,Музей Феша,2001,52541
http://www.wikidata.org/entity/Q2483597,Музей Феша,2002,51015
http://www.wikidata.org/entity/Q2483597,Музей Феша,2003,49590
http://www.wikidata.org/entity/Q2483597,Музей Феша,2004,48191
http://www.wikidata.org/entity/Q2483597,Музей Феша,2005,38224
http://www.wikidata.org/entity/Q2483597,Музей Феша,2006,34024
http://www.wikidata.org/entity/Q2483597,Музей Феша,2007,40655
http://www.wikidata.org/entity/Q2483597,Музей Феша,2008,1446
http://www.wikidata.org/entity/Q2483597,Музей Феша,2010,38891
http://www.wikidata.org/entity/Q2483597,Музей Феша,2011,39783
http://www.wikidata.org/entity/Q2483597,Музей Феша,2012,41024
http://www.wikidata.org/entity/Q2483597,Музей Феша,2013,35384
http://www.wikidata.org/entity/Q2483597,Музей Феша,2014,40175
http://www.wikidata.org/entity/Q2483597,Музей Феша,2015,38287
http://www.wikidata.org/entity/Q2483597,Музей Феша,2016,43363
http://www.wikidata.org/entity/Q2483597,Музей Феша,2017,41277
http://www.wikidata.org/entity/Q2483597,Музей Феша,2018,47897
http://www.wikidata.org/entity/Q2483597,Музей Феша,2019,44480
http://www.wikidata.org/entity/Q3867567,Музей Фонда Аккорси-Ометто,2019,50979
http://www.wikidata.org/entity/Q3867567,Музей Фонда Аккорси-Ометто,2020,32495
http://www.wikidata.org/entity/Q3867567,Музей Фонда Аккорси-Ометто,2021,35269
http://www.wikidata.org/entity/Q3867567,Музей Фонда Аккорси-Ометто,2022,77037
http://www.wikidata.org/entity/Q531218,Музей Хорна,2018,10006
http://www.wikidata.org/entity/Q531218,Музей Хорна,2019,9749
http://www.wikidata.org/entity/Q531218,Музей Хорна,2020,1825
http://www.wikidata.org/entity/Q531218,Музей Хорна,2021,931
http://www.wikidata.org/entity/Q531218,Музей Хорна,2022,2865
http://www.wikidata.org/entity/Q1667022,Музей Чернуски,2001,64708
http://www.wikidata.org/entity/Q1667022,Музей Чернуски,2003,80527
http://www.wikidata.org/entity/Q1667022,Музей Чернуски,2004,38371
http://www.wikidata.org/entity/Q1667022,Музей Чернуски,2005,88456
http://www.wikidata.org/entity/Q1667022,Музей Чернуски,2006,104837
http://www.wikidata.org/entity/Q1667022,Музей Чернуски,2007,50914
http://www.wikidata.org/entity/Q1667022,Музей Чернуски,2008,72637
http://www.wikidata.org/entity/Q1667022,Музей Чернуски,2009,104641
