museumLabel,inceptionYear,countryLabel,visitors,area,socialFollowers
Национальная галерея старинного искусства,1893,Италия,192459,4334,
Музей Барракко в Риме,1904,Италия,8698,500,
Музей Барракко в Риме,1904,Италия,9528,500,
Музей Барракко в Риме,1904,Италия,23637,500,
Музей Барракко в Риме,1904,Италия,26796,500,
Музей Барракко в Риме,1904,Италия,29504,500,
Brandts Museum of Photographic Art,1984,Дания,,550,
Палаццо Вителли-алла-Канноньера,1912,Италия,4251,2401,
Палаццо Вителли-алла-Канноньера,1912,Италия,7506,2401,
Палаццо Вителли-алла-Канноньера,1912,Италия,7982,2401,
Палаццо Вителли-алла-Канноньера,1912,Италия,7983,2401,
Палаццо Вителли-алла-Канноньера,1912,Италия,8268,2401,
Museo dell'Opificio delle pietre dure di Firenze,1966,Италия,8467,409,
Museo dell'Opificio delle pietre dure di Firenze,1966,Италия,8467,683,
Museo dell'Opificio delle pietre dure di Firenze,1966,Италия,14003,409,
Museo dell'Opificio delle pietre dure di Firenze,1966,Италия,14003,683,
Museo dell'Opificio delle pietre dure di Firenze,1966,Италия,14107,409,
Museo dell'Opificio delle pietre dure di Firenze,1966,Италия,14107,683,
Museo dell'Opificio delle pietre dure di Firenze,1966,Италия,16185,409,
Museo dell'Opificio delle pietre dure di Firenze,1966,Италия,16185,683,
Museo dell'Opificio delle pietre dure di Firenze,1966,Италия,17724,409,
Museo dell'Opificio delle pietre dure di Firenze,1966,Италия,17724,683,
Pinacoteca metropolitana di Bari,1928,Италия,20000,1930,
Pinacoteca metropolitana di Bari,1928,Италия,9000,1930,
Pinacoteca metropolitana di Bari,1928,Италия,4500,1930,
Pinacoteca metropolitana di Bari,1928,Италия,5056,1930,
Музей Стибберта,1908,Италия,24678,4500,
Музей Стибберта,1908,Италия,26007,4500,
Музей Стибберта,1908,Италия,26007,3273,
Tosio Martinengo Gallery,1851,Италия,9418,2027,
Национальный музей Виллы Гуиниджи,1924,Италия,5180,2000,
Национальный музей Виллы Гуиниджи,1924,Италия,5180,4100,
Национальный музей Виллы Гуиниджи,1924,Италия,1292,2000,
Национальный музей Виллы Гуиниджи,1924,Италия,1292,4100,
Национальный музей Виллы Гуиниджи,1924,Италия,2428,2000,
Национальный музей Виллы Гуиниджи,1924,Италия,2428,4100,
Tosio Martinengo Gallery,1851,Италия,12432,2027,
Национальный музей Виллы Гуиниджи,1924,Италия,4899,2000,
Национальный музей Виллы Гуиниджи,1924,Италия,4899,4100,
Национальный музей Виллы Гуиниджи,1924,Италия,5574,2000,
Национальный музей Виллы Гуиниджи,1924,Италия,5574,4100,
Tosio Martinengo Gallery,1851,Италия,27604,2027,
Tosio Martinengo Gallery,1851,Италия,29488,2027,
Tosio Martinengo Gallery,1851,Италия,30159,2027,
Diocesan Museum in Cortona,1945,Италия,17721,200,
National Museum of Roman Art,1986,Испания,,20.87,23350
National Museum of Roman Art,1986,Испания,,0.4447,23350
Musée d'Art moderne de Céret,1950,Франция,80000,4000,
Musée d'Art moderne de Céret,1950,Франция,71700,4000,
Musée d'Art moderne de Céret,1950,Франция,61020,4000,
Musée d'Art moderne de Céret,1950,Франция,76020,4000,
Musée d'Art moderne de Céret,1950,Франция,56945,4000,
Musée d'Art moderne de Céret,1950,Франция,60168,4000,
Musée d'Art moderne de Céret,1950,Франция,61148,4000,
Musée d'Art moderne de Céret,1950,Франция,63452,4000,
Musée d'Art moderne de Céret,1950,Франция,69617,4000,
Musée d'Art moderne de Céret,1950,Франция,71892,4000,
Musée d'Art moderne de Céret,1950,Франция,73574,4000,
Musée d'Art moderne de Céret,1950,Франция,74086,4000,
Musée d'Art moderne de Céret,1950,Франция,77993,4000,
Musée d'Art moderne de Céret,1950,Франция,79853,4000,
Musée d'Art moderne de Céret,1950,Франция,80203,4000,
Musée d'Art moderne de Céret,1950,Франция,88003,4000,
Musée d'Art moderne de Céret,1950,Франция,90045,4000,
Musée d'Art moderne de Céret,1950,Франция,96086,4000,
Musée d'Art moderne de Céret,1950,Франция,100325,4000,
Musée d'Art moderne de Céret,1950,Франция,146485,4000,
SONS Museum,2009,Бельгия,,1500,
Museo dell'Opera del Duomo,1986,Италия,19456,3527,
Museo dell'Opera del Duomo,1986,Италия,47407,3527,
Museo dell'Opera del Duomo,1986,Италия,174336,3527,
Музей Эбера,1984,Франция,2530,2000,
Museo archeologico e d'arte della Maremma,1860,Италия,8250,2500,
Museo archeologico e d'arte della Maremma,1860,Италия,8250,1323,
Museo archeologico e d'arte della Maremma,1860,Италия,8474,2500,
Museo archeologico e d'arte della Maremma,1860,Италия,8474,1323,
Museo archeologico e d'arte della Maremma,1860,Италия,15033,2500,
Museo archeologico e d'arte della Maremma,1860,Италия,15033,1323,
Museo archeologico e d'arte della Maremma,1860,Италия,15359,2500,
Museo archeologico e d'arte della Maremma,1860,Италия,15359,1323,
Museo civico del marmo di Carrara,1982,Италия,1620,2000,
Museo civico del marmo di Carrara,1982,Италия,1620,2700,
Museo civico del marmo di Carrara,1982,Италия,1137,2000,
Museo civico del marmo di Carrara,1982,Италия,1137,2700,
Museo civico del marmo di Carrara,1982,Италия,2619,2000,
Museo civico del marmo di Carrara,1982,Италия,2619,2700,
Museo civico del marmo di Carrara,1982,Италия,4429,2000,
Museo civico del marmo di Carrara,1982,Италия,4429,2700,
Museo civico del marmo di Carrara,1982,Италия,5616,2000,
Museo civico del marmo di Carrara,1982,Италия,5616,2700,
Museo del Duomo,1940,Италия,3280,1000,
Museo del Duomo,1940,Италия,3280,900,
Museo del Duomo,1940,Италия,5454,1000,
Museo del Duomo,1940,Италия,5454,900,
Museo del Duomo,1940,Италия,6247,1000,
Museo del Duomo,1940,Италия,6247,900,
Museo del Duomo,1940,Италия,6523,1000,
Museo del Duomo,1940,Италия,6523,900,
Museo delle Sinopie del Camposanto monumentale,1979,Италия,22197,800,
Museo delle Sinopie del Camposanto monumentale,1979,Италия,22197,1150,
Museo per la Memoria di Ustica,2007,Италия,1797,1014,
Museo per la Memoria di Ustica,2007,Италия,1797,1015,
Museo per la Memoria di Ustica,2007,Италия,12547,1014,
Museo per la Memoria di Ustica,2007,Италия,12547,1015,
Museo per la Memoria di Ustica,2007,Италия,13004,1014,
Museo per la Memoria di Ustica,2007,Италия,13004,1015,
Museo per la Memoria di Ustica,2007,Италия,15717,1014,
Museo per la Memoria di Ustica,2007,Италия,15717,1015,
Museo delle Sinopie del Camposanto monumentale,1979,Италия,156406,800,
Museo delle Sinopie del Camposanto monumentale,1979,Италия,156406,1150,
Museo delle Sinopie del Camposanto monumentale,1979,Италия,160412,800,
Museo delle Sinopie del Camposanto monumentale,1979,Италия,160412,1150,
Museo delle Sinopie del Camposanto monumentale,1979,Италия,172583,800,
Museo delle Sinopie del Camposanto monumentale,1979,Италия,172583,1150,
Музей Бандини,1913,Италия,400,300,
Музей Бандини,1913,Италия,400,400,
Музей Бандини,1913,Италия,1470,300,
Музей Бандини,1913,Италия,1470,400,
Музей Бандини,1913,Италия,2520,300,
Музей Бандини,1913,Италия,2520,400,
Музей Бандини,1913,Италия,2313,300,
Музей Бандини,1913,Италия,2313,400,
Музей Бандини,1913,Италия,3103,300,
Музей Бандини,1913,Италия,3103,400,
Музей Стибберта,1908,Италия,9532,4500,
Музей Стибберта,1908,Италия,9532,3273,
Музей Стибберта,1908,Италия,14352,4500,
Музей Стибберта,1908,Италия,14352,3273,
Музей Стибберта,1908,Италия,23566,4500,
Музей Стибберта,1908,Италия,23566,3273,
Музей Стибберта,1908,Италия,24678,3273,
Pinacoteca e Museo Civico di Volterra,1905,Италия,30383,480,
Pinacoteca e Museo Civico di Volterra,1905,Италия,32499,300,
Pinacoteca e Museo Civico di Volterra,1905,Италия,32499,480,
Pinacoteca e Museo Civico di Volterra,1982,Италия,30383,300,
Pinacoteca e Museo Civico di Volterra,1982,Италия,30383,480,
Pinacoteca e Museo Civico di Volterra,1982,Италия,32499,300,
Pinacoteca e Museo Civico di Volterra,1982,Италия,32499,480,
Pinacoteca e Museo Civico di Volterra,1905,Италия,35878,300,
Pinacoteca e Museo Civico di Volterra,1905,Италия,35878,480,
Pinacoteca e Museo Civico di Volterra,1905,Италия,36831,300,
Pinacoteca e Museo Civico di Volterra,1905,Италия,36831,480,
Pinacoteca e Museo Civico di Volterra,1982,Италия,35878,300,
Pinacoteca e Museo Civico di Volterra,1982,Италия,35878,480,
Pinacoteca e Museo Civico di Volterra,1982,Италия,36831,300,
Pinacoteca e Museo Civico di Volterra,1982,Италия,36831,480,
Museo Civico,1930,Италия,61664,200,
Museo Civico,1930,Италия,69119,200,
Museo Civico,1930,Италия,101004,200,
Museo Civico,1930,Италия,150028,200,
Museo Civico,1930,Италия,161317,200,
Musée Hyacinthe-Rigaud,1833,Франция,518,4300,
Musée Hyacinthe-Rigaud,1833,Франция,11250,4300,
Musée Hyacinthe-Rigaud,1833,Франция,4504,4300,
Musée Hyacinthe-Rigaud,1833,Франция,5871,4300,
Musée Hyacinthe-Rigaud,1833,Франция,5961,4300,
Musée Hyacinthe-Rigaud,1833,Франция,6012,4300,
Musée Hyacinthe-Rigaud,1833,Франция,6671,4300,
Musée Hyacinthe-Rigaud,1833,Франция,6676,4300,
Musée Hyacinthe-Rigaud,1833,Франция,7027,4300,
Musée Hyacinthe-Rigaud,1833,Франция,7485,4300,
Musée Hyacinthe-Rigaud,1833,Франция,8136,4300,
Musée Hyacinthe-Rigaud,1833,Франция,9774,4300,
Musée Hyacinthe-Rigaud,1833,Франция,10083,4300,
Musée Hyacinthe-Rigaud,1833,Франция,14527,4300,
Musée Hyacinthe-Rigaud,1833,Франция,61287,4300,
Musée Hyacinthe-Rigaud,1833,Франция,68885,4300,
Musée Hyacinthe-Rigaud,1833,Франция,80258,4300,
Национальный музей вилла Джулия,1889,Италия,22295,3120,
Национальный музей вилла Джулия,1889,Италия,22295,3478,
Национальный музей вилла Джулия,1889,Италия,29984,3120,
Национальный музей вилла Джулия,1889,Италия,29984,3478,
Национальный музей вилла Джулия,1889,Италия,61327,3120,
Национальный музей вилла Джулия,1889,Италия,61327,3478,
Национальный музей вилла Джулия,1889,Италия,82376,3120,
Национальный музей вилла Джулия,1889,Италия,82376,3478,
Национальный музей вилла Джулия,1889,Италия,83632,3120,
Национальный музей вилла Джулия,1889,Италия,83632,3478,
Национальный археологический музей Тарквинии,1924,Италия,40480,2000,
Национальный археологический музей Тарквинии,1924,Италия,40480,2199,
Национальный археологический музей Тарквинии,1924,Италия,11108,2000,
Национальный археологический музей Тарквинии,1924,Италия,11108,2199,
Национальный археологический музей Тарквинии,1924,Италия,19736,2000,
Национальный археологический музей Тарквинии,1924,Италия,19736,2199,
Музей Бихара,2011,Индия,,5.6,
Национальный археологический музей Тарквинии,1924,Италия,31692,2000,
Национальный археологический музей Тарквинии,1924,Италия,31692,2199,
Национальный археологический музей Тарквинии,1924,Италия,49572,2000,
Национальный археологический музей Тарквинии,1924,Италия,49572,2199,
Morpurgo museum,1875,Италия,113,400,
Morpurgo museum,1875,Италия,113,600,
Morpurgo museum,1875,Италия,1089,400,
Morpurgo museum,1875,Италия,1089,600,
Morpurgo museum,1875,Италия,1582,400,
Morpurgo museum,1875,Италия,1582,600,
Сан-Марко (Флоренция),1869,Италия,86369,8000,
Сан-Марко (Флоренция),1869,Италия,86369,3055,
Macau Museum of Art,1999,Китай,,10192,
Civic museum of Crema,1960,Италия,7000,1000,
Civic museum of Crema,1960,Италия,7000,850,
Civic museum of Crema,1960,Италия,13000,1000,
Civic museum of Crema,1960,Италия,13000,850,
Civic museum of Crema,1960,Италия,15040,1000,
Civic museum of Crema,1960,Италия,15040,850,
Civic museum of Crema,1960,Италия,12898,1000,
Civic museum of Crema,1960,Италия,12898,850,
Q16337046,2002,Италия,1000,200,
Q16337046,2002,Италия,2000,200,
Q16337046,2002,Италия,514,200,
Q16337046,2002,Италия,597,200,
Q16337062,1996,Италия,2341,400,
Q16337062,1996,Италия,2341,260,
"Museo delle arti (Catanzaro, Italy)",2008,Италия,100000,1000,
"Museo delle arti (Catanzaro, Italy)",2008,Италия,100000,1500,
"Museo delle arti (Catanzaro, Italy)",2008,Италия,3600,1000,
"Museo delle arti (Catanzaro, Italy)",2008,Италия,3600,1500,
Museo diocesano di Monreale,2011,Италия,50000,1400,
Museo diocesano di Monreale,2011,Италия,50000,1500,
Museo diocesano di Monreale,2011,Италия,60000,1400,
Museo diocesano di Monreale,2011,Италия,60000,1500,
Museo diocesano di Monreale,2011,Италия,85000,1400,
Museo diocesano di Monreale,2011,Италия,85000,1500,
"Museo storico aloisiano (Castiglione delle Stiviere, Italy)",1969,Италия,100,200,
"Museo storico aloisiano (Castiglione delle Stiviere, Italy)",1969,Италия,10,200,
"Museo storico aloisiano (Castiglione delle Stiviere, Italy)",1969,Италия,100,150,
"Museo storico aloisiano (Castiglione delle Stiviere, Italy)",1969,Италия,10,150,
"Museo storico aloisiano (Castiglione delle Stiviere, Italy)",1969,Италия,300,200,
"Museo storico aloisiano (Castiglione delle Stiviere, Italy)",1969,Италия,300,150,
"Museo storico aloisiano (Castiglione delle Stiviere, Italy)",1969,Италия,40,200,
"Museo storico aloisiano (Castiglione delle Stiviere, Italy)",1969,Италия,40,150,
Museum of the Basilica of San Michele Arcangelo,1989,Италия,20000,600,
Museum of the Basilica of San Michele Arcangelo,1989,Италия,20000,250,
Museum of the Basilica of San Michele Arcangelo,1989,Италия,15000,600,
Museum of the Basilica of San Michele Arcangelo,1989,Италия,15000,250,
Museum of the Basilica of San Michele Arcangelo,1989,Италия,3700,600,
Museum of the Basilica of San Michele Arcangelo,1989,Италия,3700,250,
Museum of the Basilica of San Michele Arcangelo,1989,Италия,17200,600,
Museum of the Basilica of San Michele Arcangelo,1989,Италия,17200,250,
Museo diocesano di Monreale,2011,Италия,55643,1400,
Museo diocesano di Monreale,2011,Италия,55643,1500,
Maritime Museum Of Douala,2013,Камерун,,600,
Santuario della Verna,1260,Италия,10000,500,
Santuario della Verna,1260,Италия,1000,500,
Santuario della Verna,1260,Италия,50000,500,
Santuario della Verna,1260,Италия,10000,357,
Santuario della Verna,1260,Италия,1000,357,
Santuario della Verna,1260,Италия,50000,357,
Santuario della Verna,2002,Италия,10000,500,
Santuario della Verna,2002,Италия,1000,500,
Santuario della Verna,2002,Италия,50000,500,
Santuario della Verna,2002,Италия,10000,357,
Santuario della Verna,2002,Италия,1000,357,
Santuario della Verna,2002,Италия,50000,357,
National Museum of Cameroon,2015,Камерун,11300,5000,
National Museum of Cameroon,2015,Камерун,9980,5000,
National Museum of Cameroon,2015,Камерун,2086,5000,
National Museum of Cameroon,2015,Камерун,4691,5000,
National Museum of Cameroon,2015,Камерун,10142,5000,
Музей искусства Жироны,1976,Испания,111532,4000,4358
Akita Museum of Art,2013,Япония,,3746.66,3722
Shoe Museum of Villa Foscarini Rossi,1995,Италия,1400,8000,
Shoe Museum of Villa Foscarini Rossi,1995,Италия,1400,862,
Shoe Museum of Villa Foscarini Rossi,1995,Италия,522,8000,
Shoe Museum of Villa Foscarini Rossi,1995,Италия,522,862,
Shoe Museum of Villa Foscarini Rossi,1995,Италия,4322,8000,
Shoe Museum of Villa Foscarini Rossi,1995,Италия,4322,862,
Shoe Museum of Villa Foscarini Rossi,1995,Италия,5557,8000,
Shoe Museum of Villa Foscarini Rossi,1995,Италия,5557,862,
Palazzo Corboli Museum,2002,Италия,900,1000,
Palazzo Corboli Museum,2002,Италия,900,1081,
Palazzo Corboli Museum,2002,Италия,1652,1000,
Palazzo Corboli Museum,2002,Италия,1652,1081,
Palazzo Corboli Museum,2002,Италия,2497,1000,
Palazzo Corboli Museum,2002,Италия,2497,1081,
Palazzo Corboli Museum,2002,Италия,2536,1000,
Palazzo Corboli Museum,2002,Италия,2536,1081,
Palazzo Corboli Museum,2002,Италия,6264,1000,
Palazzo Corboli Museum,2002,Италия,6264,1081,
Villa Monastero,1100,Италия,90000,900,
Villa Monastero,1100,Италия,90000,450,
Villa Monastero,1100,Италия,39000,900,
Villa Monastero,1100,Италия,39000,450,
Villa Monastero,1100,Италия,71760,900,
Villa Monastero,1100,Италия,71760,450,
Villa Monastero,1800,Италия,90000,900,
Villa Monastero,1800,Италия,90000,450,
Villa Monastero,1800,Италия,39000,900,
Villa Monastero,1800,Италия,39000,450,
Lo Pati,2010,Испания,,584,
Villa Monastero,1800,Италия,71760,900,
Villa Monastero,1800,Италия,71760,450,
Villa Monastero,1100,Италия,97576,900,
Villa Monastero,1100,Италия,97576,450,
Villa Monastero,1800,Италия,97576,900,
Villa Monastero,1800,Италия,97576,450,
Villa Monastero,1100,Италия,209337,900,
Villa Monastero,1100,Италия,209337,450,
Villa Monastero,1800,Италия,209337,900,
Villa Monastero,1800,Италия,209337,450,
Officine Grandi Riparazioni (Турин),2013,Италия,,22000,
Галерея современного искусства Акилле Форти,1982,Италия,19355,2000,
Галерея современного искусства Акилле Форти,1982,Италия,32059,2000,
Галерея современного искусства Акилле Форти,1982,Италия,52304,2000,
Галерея современного искусства Акилле Форти,1982,Италия,72663,2000,
Галерея современного искусства Акилле Форти,1982,Италия,76676,2000,
Museo provinciale di Torcello,1889,Италия,8757,253,
Museo provinciale di Torcello,1889,Италия,9269,253,
Museo provinciale di Torcello,1889,Италия,12228,253,
Museo provinciale di Torcello,1889,Италия,12593,253,
Museo provinciale di Torcello,1889,Италия,14017,253,
Гражданский музей,1840,Италия,9483,3000,
Гражданский музей,1840,Италия,11098,3000,
Museum of Saint Augustine,1984,Италия,9184,8010,
Museum of Saint Augustine,1984,Италия,9184,2337,
Museum of Saint Augustine,1984,Италия,16331,8010,
Museum of Saint Augustine,1984,Италия,16331,2337,
Гражданский музей,1840,Италия,30501,3000,
Гражданский музей,1840,Италия,33263,3000,
Гражданский музей,1840,Италия,47572,3000,
Palazzo Chiericati Art Gallery,1855,Италия,17478,1800,
Palazzo Chiericati Art Gallery,1855,Италия,17478,9500,
Palazzo Chiericati Art Gallery,1855,Италия,23448,1800,
Palazzo Chiericati Art Gallery,1855,Италия,23448,9500,
Palazzo Chiericati Art Gallery,1855,Италия,40809,1800,
Palazzo Chiericati Art Gallery,1855,Италия,40809,9500,
Palazzo Chiericati Art Gallery,1855,Италия,886660,1800,
Palazzo Chiericati Art Gallery,1855,Италия,342037,1800,
Palazzo Chiericati Art Gallery,1855,Италия,342037,9500,
Q16337062,1996,Италия,3850,400,
Q16337062,1996,Италия,3850,260,
Q16337062,1996,Италия,2768,400,
Q16337062,1996,Италия,2768,260,
Q16337062,1996,Италия,6391,400,
Q16337062,1996,Италия,6391,260,
Galleria d'arte moderna Aroldo Bonzagni,1959,Италия,3500,980,
Galleria d'arte moderna Aroldo Bonzagni,1959,Италия,2878,980,
Albani Diocesan Museum of Urbino,1964,Италия,3883,600,
Albani Diocesan Museum of Urbino,1964,Италия,4677,600,
Albani Diocesan Museum of Urbino,1964,Италия,7502,600,
Pinacoteca Rambaldi,1865,Италия,97,300,
Pinacoteca Rambaldi,1865,Италия,111,300,
Pinacoteca Rambaldi,1865,Италия,97,692,
Pinacoteca Rambaldi,1865,Италия,111,692,
Pinacoteca Rambaldi,1865,Италия,153,300,
Pinacoteca Rambaldi,1865,Италия,153,692,
Pinacoteca Rambaldi,1865,Италия,455,300,
Pinacoteca Rambaldi,1865,Италия,455,692,
Бюст Святого Сальваторе,1922,Италия,5455,2658,
Бюст Святого Сальваторе,1922,Италия,6634,2658,
Бюст Святого Сальваторе,1922,Италия,7772,2658,
Бюст Святого Сальваторе,1922,Италия,8962,2658,
Бюст Святого Сальваторе,1922,Италия,9038,2658,
Coruña Fine Arts Museum,1922,Испания,,5000,
Museo della Madonna del Parto,1993,Италия,25000,242,
Museo della Madonna del Parto,1993,Италия,12304,242,
Museo della Madonna del Parto,1993,Италия,14359,242,
Museo della Madonna del Parto,1993,Италия,20255,242,
Museo della Madonna del Parto,1993,Италия,24845,242,
Civic Museum of Santa Maria della Consolazione,1980,Италия,1433,400,
Civic Museum of Santa Maria della Consolazione,1980,Италия,1433,800,
Civic Museum of Santa Maria della Consolazione,1980,Италия,1963,400,
Civic Museum of Santa Maria della Consolazione,1980,Италия,1963,800,
Civic Museum of Santa Maria della Consolazione,1980,Италия,2775,400,
Civic Museum of Santa Maria della Consolazione,1980,Италия,2775,800,
Civic Museum of Santa Maria della Consolazione,1980,Италия,4684,400,
Civic Museum of Santa Maria della Consolazione,1980,Италия,4684,800,
Civic Museum of Santa Maria della Consolazione,1980,Италия,5248,400,
Civic Museum of Santa Maria della Consolazione,1980,Италия,5248,800,
Diocesan Museum of Massa,2003,Италия,700,400,
Diocesan Museum of Massa,2003,Италия,1836,400,
Diocesan museum of Genoa,2000,Италия,5000,1600,1972
Diocesan museum of Genoa,2000,Италия,8500,1600,1972
Affandi Museum,1988,Индонезия,,3500,
Diocesan museum of Genoa,2000,Италия,8486,1600,1972
Diocesan museum of Genoa,2000,Италия,10132,1600,1972
Греческий институт Византийских и пост-Византийских исследований (Венеция),1951,Италия,,200,
Fondazione Montanelli Bassi,1987,Италия,4000,400,
Fondazione Montanelli Bassi,1987,Италия,4000,600,
Fondazione Montanelli Bassi,1987,Италия,2500,600,
Fondazione Montanelli Bassi,1987,Италия,4500,400,
Fondazione Montanelli Bassi,1987,Италия,4500,600,
Fondazione Montanelli Bassi,1998,Италия,4000,400,
Fondazione Montanelli Bassi,1998,Италия,4000,600,
Fondazione Montanelli Bassi,1998,Италия,2500,400,
Fondazione Montanelli Bassi,1998,Италия,2500,600,
Fondazione Montanelli Bassi,1998,Италия,4500,400,
Fondazione Montanelli Bassi,1998,Италия,4500,600,
Национальная галерея старинного искусства,1893,Италия,52117,3500,
Национальная галерея старинного искусства,1893,Италия,88723,3500,
Национальная галерея старинного искусства,1893,Италия,141183,3500,
Национальная галерея старинного искусства,1893,Италия,142924,3500,
Национальная галерея старинного искусства,1893,Италия,192459,3500,
Messner Mountain Museum Firmian,2006,Италия,24620,1000,
Messner Mountain Museum Firmian,2006,Италия,55720,1000,
Messner Mountain Museum Firmian,2006,Италия,35402,1000,
Messner Mountain Museum Firmian,2006,Италия,48809,1000,
Messner Mountain Museum Firmian,2006,Италия,50501,1000,
Центральный институт графики,1975,Италия,,300,
Museo delle arti di palazzo Bandera,1999,Италия,1500,150,
Museo delle arti di palazzo Bandera,1999,Италия,1600,100,
Museo delle arti di palazzo Bandera,1999,Италия,1600,150,
Museo diocesano di Lanciano,2002,Италия,2000,1000,
Museo diocesano di Lanciano,2002,Италия,2000,1350,
Museo diocesano di Lanciano,2002,Италия,350,1000,
Museo diocesano di Lanciano,2002,Италия,350,1350,
Museo diocesano di Lanciano,2002,Италия,750,1000,
Museo diocesano di Lanciano,2002,Италия,750,1350,
Museum of Fidenza Cathedral,1999,Италия,2000,700,
Museum of Fidenza Cathedral,1999,Италия,2000,561,
Fine Arts Museum of Asturias,1980,Испания,,45000,
Сабауда,1832,Италия,,2786,
Diocesan Museum Brixen,1901,Италия,36642,2958,
Diocesan Museum Brixen,1901,Италия,38678,2958,
Вилла Империале (Пезаро),1452,Италия,1000,2000,
Вилла Империале (Пезаро),1452,Италия,1000,400,
Вилла Империале (Пезаро),1452,Италия,1600,2000,
Вилла Империале (Пезаро),1452,Италия,1600,400,
Музей Фаттори,1877,Италия,5631,2500,
Музей Фаттори,1877,Италия,5631,3802,
Музей Фаттори,1877,Италия,8399,2500,
Музей Фаттори,1877,Италия,8399,3802,
Музей Фаттори,1877,Италия,9718,2500,
Музей Фаттори,1877,Италия,9718,3802,
Музей Фаттори,1877,Италия,10223,2500,
Музей Фаттори,1877,Италия,10223,3802,
Музей Палаццо Манси,1965,Италия,14929,2800,
Музей Палаццо Манси,1965,Италия,14929,3626,
Музей Палаццо Манси,1977,Италия,14929,2800,
Музей Палаццо Манси,1977,Италия,14929,3626,
Балтийский центр современного искусства,2002,Великобритания,,3290,85541
Балтийский центр современного искусства,2002,Великобритания,,8537,85541
Музей Ага-хана,2014,Канада,,4049,18112
Palazzo Chiericati Art Gallery,1855,Италия,886660,9500,
Villa Della Porta Bozzolo,1500,Италия,24483,2200,
Villa Della Porta Bozzolo,1500,Италия,24483,2343,
Villa Della Porta Bozzolo,1600,Италия,23238,2200,
Villa Della Porta Bozzolo,1600,Италия,23238,2343,
Villa Della Porta Bozzolo,1500,Италия,27362,2200,
Villa Della Porta Bozzolo,1500,Италия,27362,2343,
Villa Della Porta Bozzolo,1600,Италия,24483,2200,
Villa Della Porta Bozzolo,1600,Италия,24483,2343,
Villa Della Porta Bozzolo,1600,Италия,27362,2200,
Villa Della Porta Bozzolo,1600,Италия,27362,2343,
Villa Faraggiana,1800,Италия,2200,1100,
Villa Faraggiana,1800,Италия,2200,1600,
Villa Faraggiana,1800,Италия,680,1100,
Villa Faraggiana,1800,Италия,680,1600,
Villa Faraggiana,1800,Италия,266,1100,
Villa Faraggiana,1800,Италия,266,1600,
Villa Faraggiana,1800,Италия,548,1100,
Villa Faraggiana,1800,Италия,548,1600,
Villa Faraggiana,1800,Италия,1326,1100,
Villa Faraggiana,1800,Италия,1326,1600,
Музей изящных искусств Севильи,1835,Испания,177541,7775,
Gipsoteca canoviana,1832,Италия,72000,800,
Gipsoteca canoviana,1832,Италия,72000,12000,
Villa Malfitano Whitaker,1889,Италия,10000,3000,
Villa Malfitano Whitaker,1889,Италия,10000,70000,
Villa Malfitano Whitaker,1889,Италия,12000,3000,
Villa Malfitano Whitaker,1889,Италия,12000,70000,
Villa Malfitano Whitaker,1889,Италия,965,3000,
Villa Malfitano Whitaker,1889,Италия,965,70000,
Gipsoteca canoviana,1832,Италия,47514,12000,
Villa Malfitano Whitaker,1889,Италия,20536,3000,
Villa Malfitano Whitaker,1889,Италия,20536,70000,
Villa Menafoglio Litta Panza,1800,Италия,15810,10000,
Villa Menafoglio Litta Panza,1800,Италия,15810,6100,
Villa Menafoglio Litta Panza,1800,Италия,23031,10000,
Villa Menafoglio Litta Panza,1800,Италия,23031,6100,
Villa Menafoglio Litta Panza,1800,Италия,36325,10000,
Villa Menafoglio Litta Panza,1800,Италия,36325,6100,
Villa Menafoglio Litta Panza,1800,Италия,44592,10000,
Villa Menafoglio Litta Panza,1800,Италия,44592,6100,
Villa Menafoglio Litta Panza,1800,Италия,47288,10000,
Villa Menafoglio Litta Panza,1800,Италия,47288,6100,
Villa Regina Margherita,2011,Италия,,800,
Сиенская пинакотека,1932,Италия,17000,3700,
Сиенская пинакотека,1932,Италия,17000,1946,
Сиенская пинакотека,1932,Италия,9720,3700,
Сиенская пинакотека,1932,Италия,9720,1946,
Сиенская пинакотека,1932,Италия,9562,3700,
Сиенская пинакотека,1932,Италия,9562,1946,
Сиенская пинакотека,1932,Италия,20847,3700,
Сиенская пинакотека,1932,Италия,20847,1946,
Pinacoteca e Museo Civico di Volterra,1905,Италия,30383,300,
Guido Sutermeister Museum,1928,Италия,411,410,
Guido Sutermeister Museum,1928,Италия,411,334,
Guido Sutermeister Museum,1928,Италия,636,410,
Guido Sutermeister Museum,1928,Италия,636,334,
Guido Sutermeister Museum,1928,Италия,3568,410,
Guido Sutermeister Museum,1928,Италия,3568,334,
Guido Sutermeister Museum,1928,Италия,3918,410,
Guido Sutermeister Museum,1928,Италия,3918,334,
Guido Sutermeister Museum,1928,Италия,4092,410,
Guido Sutermeister Museum,1928,Италия,4092,334,
Guido Sutermeister Museum,1928,Италия,4104,410,
Guido Sutermeister Museum,1928,Италия,4104,334,
Museo Comunale,1924,Италия,2308,300,
Museo Comunale,1924,Италия,2308,261,
Museo Comunale,1924,Италия,3228,300,
Museo Comunale,1924,Италия,3228,261,
Museo Comunale,1924,Италия,3863,300,
Museo Comunale,1924,Италия,3863,261,
Museo Comunale,1924,Италия,4432,300,
Museo Comunale,1924,Италия,4432,261,
